left_elbow_angle,right_elbow_angle,avg_elbow_angle,elbow_angle_diff,elbow_symmetry,wrist_x,wrist_y,wrist_z,wrist_x_normalized,wrist_y_position,shoulder_width,shoulder_mid_x,retraction_offset,retraction_normalized,alignment_score,has_flare,extreme_flare,avg_elbow_angle_squared,label
170.3435873055559,169.8546326996304,172.96247105893096,1.5848148170938756,0.9809919671219127,0.5582408369264696,0.42561249011058744,0.34610896129657337,2.0,0.4371359139957799,0.11655198479387005,0.5488606172554742,0.0006842570821929594,0.005910773330490926,0.0010738623044720913,0,0,29468.912111658912,1
169.55127720507187,171.62228411837154,174.0809931939616,1.5242300596635578,0.9557940688496607,0.5417915202514805,0.43384198859036605,0.35063838029589084,2.0,0.4235976268387718,0.11638044695198463,0.5598700554441836,0.0006620395402004324,0.005860667083208033,0.0010685689734362218,1,1,28757.965931848343,1
171.3980220035326,171.3495409462594,171.373781474896,0.04848105727319307,0.9997171434261232,0.5531071871519089,0.42706063389778137,0.4729939252138138,4.753052535215788,0.42706063389778137,0.11636883519672644,0.5473502278327942,0.0022340714931488037,0.0191981941674677,0.005756959319114685,1,1,29368.972977005404,1
169.49326636264746,170.96892777282147,169.7218064121845,0.048582008888112135,0.9975548433848292,0.5503723715337057,0.42205563761040954,0.47320804689426543,2.0,0.43479585374520047,0.11610327562796291,0.5371036680894113,0.0022171338459262974,0.01900683737793293,0.0057629604159085595,1,1,29577.063123345553,1
172.35220311961436,174.45359711652384,170.30685631288196,0.04993337202813417,1.0309788799159423,0.5518031561391145,0.42609899604048246,0.4747185438779436,2.0,0.4308210159540108,0.11343662866426121,0.5405016903205833,0.002291434148124399,0.018880921499807784,0.005718899297858806,1,1,28785.005138456952,1
167.62619229812228,163.60906780867433,165.6176300533983,4.017124489447951,0.9760352219759099,0.5140496492385864,0.423132985830307,0.5006444454193115,4.371996733843546,0.423132985830307,0.11757777522095056,0.5094924122095108,3.446638584136963e-05,0.000293136911092261,0.0045572370290756226,1,1,27429.1993845043,1
167.69873939542978,162.0888804083735,165.27291964637388,3.9838434500496978,0.9857068765332339,0.5097592530141244,0.4258296462063082,0.5028483843723733,2.0,0.4275518088272651,0.11703902375614267,0.5094149688965114,3.4521734734571764e-05,0.0002908238186216999,0.004560507307593454,1,1,27555.685896053703,1
168.5238270778882,164.88073403622727,161.95969900138428,4.069046344068584,0.95744189865958,0.5132275933670916,0.41020818208087856,0.48585852524303963,2.0,0.4320653906726966,0.12133111975233193,0.5126426419624592,3.437149330076719e-05,0.0002953887076087423,0.004428808906015737,1,1,26612.54502319384,1
161.07444591662423,162.9206060717066,161.99752599416541,1.846160155082373,0.9886683446643342,0.5567327737808228,0.4358520656824112,0.3867177963256836,4.590495908373801,0.4358520656824112,0.12127944015051902,0.5524127036333084,0.0033157318830490112,0.027339604131861765,0.004320070147514343,1,1,26243.1984282303,1
160.74849027299734,162.28510351718066,161.01441889816294,1.85171696577452,0.9900562634239198,0.560488660130021,0.43345925096031634,0.38824057996165395,2.0,0.43341828925049036,0.12021550086513998,0.5558362127930925,0.0033495388406269535,0.027197695615066096,0.004318023896487892,1,1,26401.148189406053,1
155.86940308197455,162.8169749805105,159.31179418496708,1.7812222962989737,1.0036611445657022,0.5609931543537576,0.44247148822572185,0.3840803752145189,2.0,0.448171490308799,0.1205957988078872,0.5618280583373824,0.0033049730471449,0.0272098320852085,0.004461346144014181,1,1,25732.66756923494,1
171.689415530665,172.09122515339482,171.8903203420299,0.40180962272981446,0.9976651359046828,0.5528410375118256,0.4225022941827774,0.45585012435913086,4.711291127234189,0.4225022941827774,0.1173438496118529,0.5475072115659714,0.0029986053705215454,0.025554005433094776,0.005333825945854187,1,1,29546.282227285657,1
169.73271879732286,173.91142133080206,169.73291667930795,0.41157732577628375,1.0021964127460372,0.5556003768631914,0.4210831803882143,0.4468107822689029,2.0,0.4232887163244534,0.11641433957838199,0.5567652371284665,0.0030442747384382815,0.025315452139584953,0.005321549415371882,1,1,29602.76376396803,1
176.23521480017752,174.25893917352707,167.48318614281987,0.4041509625433326,0.9846049303292129,0.5775825254354433,0.4156665103613667,0.46200371598708584,2.0,0.4275013139536604,0.11906780604661503,0.544737540511934,0.0030383076777683584,0.025462130698437516,0.005194289405490133,1,1,28773.960904322917,1
168.5519762855641,166.62408829508516,167.58803229032463,1.9278879904789505,0.9885620564471301,0.5096598565578461,0.4049268066883087,0.400793194770813,4.151238904720415,0.4049268066883087,0.12277295242591477,0.506985142827034,0.004641592502593994,0.03780631165805745,0.0026747137308120728,1,1,28085.748566942893,1
170.2905514372233,166.87848760654512,166.17963464303472,1.92559745660974,0.9947270029537683,0.5078660226269689,0.41684512405015217,0.4067548915207736,2.0,0.40437194647310803,0.12373032826325174,0.5122982371491472,0.004580358172216584,0.03728285980333715,0.0026878838757776495,1,1,28094.037696845957,1
171.96545896162974,164.85136091109135,163.82962552365353,1.9023785972788652,0.9899710946169616,0.5408426056977872,0.40575494159040937,0.3915622511236915,2.0,0.42282194268128276,0.12310375838940704,0.5336874742809806,0.004642696853849648,0.03858091645143025,0.002648842370997998,1,1,27624.83338168515,1
161.75775691920146,163.15489905472327,162.45632798696238,1.3971421355218183,0.9914367135549316,0.5560851395130157,0.43614159524440765,0.356818288564682,4.554654400264399,0.43614159524440765,0.12209162115148295,0.5516250431537628,0.004141956567764282,0.03392498624148192,0.00446009635925293,1,1,26392.058503007494,1
163.4768704606854,166.81014915994632,161.88951383568616,1.3950554919643001,0.9908297716609654,0.5572792765495037,0.43850007276395137,0.3596709604339558,2.0,0.43792871241466114,0.12126047394293644,0.555150033728856,0.004144878615685754,0.03385413008439355,0.00447071429078749,1,1,26207.268030984003,1
155.9600190831562,165.5877831311858,166.11178167585192,1.4138354380599825,1.0127714449380392,0.5548839535303564,0.435771092675803,0.3574212823473007,2.0,0.4355716757595407,0.12280291914714508,0.5706423456841972,0.004172848815339582,0.03447978004775806,0.004567548598165222,1,1,26724.875842410827,1
172.6279421474677,147.34556592225275,159.9867540348602,25.28237622521496,0.8535441255297045,0.5151339322328568,0.4612545818090439,0.487782284617424,4.218243259642863,0.4612545818090439,0.1221204896268762,0.506921797990799,0.0050979554653167725,0.04174529172698975,0.0082121342420578,1,1,25595.76146661086,1
170.61044914526403,146.88142614553817,159.30919143199938,25.242899008180846,0.8582805562988999,0.5093327787358569,0.4662510702109164,0.4776707580069969,2.0,0.4525324772437346,0.12242728541533704,0.5024974211757137,0.005122920469167441,0.04196819404667057,0.008225899725999682,1,1,25513.550379423363,1
169.53552606534475,141.23673129170731,160.76424025825594,26.362138196332737,0.8689327496267618,0.5318163126129695,0.44679481142340743,0.46325793865946513,2.0,0.4697306400368167,0.12245048628027505,0.48930793145848706,0.0051083439921034085,0.04033728767155956,0.008045697648341907,1,1,25275.77820917989,1
162.10928529641794,169.7846132108296,165.94694925362376,7.6753279144116675,0.9547937367864964,0.4921797662973404,0.4263508468866348,0.552511990070343,4.269995404115103,0.4263508468866348,0.11526470633270805,0.48858940601348877,0.0055685341358184814,0.04831083436542213,0.0035903602838516235,1,1,27538.38996658478,1
163.47376022033677,170.43771816252806,166.75602309160115,7.842965500056673,0.9648310350273369,0.4896628801095236,0.4167427343071132,0.5536482980037698,2.0,0.4295736932843375,0.11537516610371076,0.488895092180579,0.005648744290925585,0.04801179491290754,0.0035311238179141285,0,1,27241.708175531196,1
158.16148660764486,175.1989676821782,172.93149663299968,7.225912958700243,0.9723033074900008,0.5003708187762523,0.4237366127022911,0.5623361580799562,2.0,0.4271868203751681,0.11660441397009488,0.48319586471313775,0.005565445495286675,0.048379754874004664,0.003668662770173988,1,1,27530.194055868793,1
171.27868253787113,172.6573477111704,171.96801512452078,1.3786651732992539,0.9920150217087457,0.554000049829483,0.4377862960100174,0.3688078224658966,4.578544380800953,0.4377862960100174,0.12099916561965668,0.5506456941366196,0.0006437748670578003,0.005320490135290793,0.0033543556928634644,1,1,29572.998225867406,1
171.04863687458308,171.81143325387524,171.08963996752888,1.383018260113448,0.9863625319650691,0.5541147649667644,0.4396613719498683,0.3705377675958562,2.0,0.44146625795708383,0.12365559856962934,0.5473753404143139,0.0006389881037547007,0.00539502406766628,0.0032825676347248427,1,1,29577.005215609297,1
167.96960758760204,171.61670218184767,173.8292839970775,1.3946514544279898,0.975765980301446,0.5425308462430815,0.4378478629790277,0.3611455136063946,2.0,0.4408909969329185,0.12239516626941072,0.5592401086556567,0.0006407754085757729,0.0053363427124094994,0.003373507290162122,1,1,29990.79119988069,1
171.7508772879245,172.3626312486162,172.05675426827037,0.6117539606916864,0.9964507738350241,0.4678969830274582,0.45024165511131287,0.3194357231259346,4.001943143467737,0.45024165511131287,0.11691744891258479,0.4644518941640854,0.00697876513004303,0.05968968015424982,0.0034450888633728027,1,1,29603.526689331975,1
170.38192480781586,173.38998219499197,168.03167249703037,0.6059180984267534,1.0110038296423673,0.4669719603297519,0.45289726641564026,0.31664930758238424,2.0,0.4530571604341187,0.11791486408421031,0.4628721799122601,0.006953088993336408,0.05871180152589207,0.003468958589443058,1,1,29553.622509087585,1
171.93823410039965,165.97252619311152,170.6956447124538,0.6181931264886629,0.95650573900246,0.47538861165300206,0.44860774833411193,0.3180119536408791,2.0,0.4567012542194983,0.11553210404962712,0.47509140023020696,0.0070359773763294916,0.061415237762608425,0.003417223122212059,1,1,30439.989899279586,1
141.14724873482166,170.37791201375376,155.76258037428772,29.2306632789321,0.8284363100037729,0.49181948602199554,0.4632624238729477,0.4720734506845474,4.128665459646566,0.4632624238729477,0.11912311395268575,0.49707017838954926,0.0043717920780181885,0.03669978002551722,0.005250692367553711,1,1,24261.981444856443,1
143.13671536805285,172.27563690248797,155.62087881219736,29.30662630799578,0.8445903618232602,0.4931375536724927,0.4658918793857135,0.4668196212657623,2.0,0.4635357712459768,0.11716487297212451,0.49578811830374125,0.004395087512983673,0.036523055853117964,0.005147113300360562,1,1,23987.455827742226,1
140.73431142040607,168.56749892860662,148.1882346318516,29.077366945853786,0.8186801742210255,0.48186641086882076,0.461330763440475,0.4842751162266583,2.0,0.4598520876269733,0.12292409373588291,0.5033875772998355,0.004337536801471241,0.03746032390651194,0.00530234899929411,1,1,23804.524335491347,1
167.67989827877165,168.4175206565405,168.04870946765607,0.7376223777688438,0.9956202752843447,0.4952206313610077,0.40633179247379303,0.4407663643360138,3.916216169658765,0.40633179247379303,0.12645385492194577,0.49429112672805786,0.002467930316925049,0.019516449842105568,0.0009295046329498291,1,1,28240.36875374468,1
166.95678465421784,170.20573467195962,169.61979647777167,0.7417641554980395,1.0009939307950328,0.4934347337199889,0.4071559955106169,0.4416507527269729,2.0,0.4089440906588174,0.12494270507179513,0.4970809708116211,0.002435152685416199,0.018959454304540036,0.0009278784301433991,1,1,28391.356131308632,1
166.41167908269514,165.23097621611979,170.0472729175797,0.7328951018359467,0.9735841752542941,0.4860903776042317,0.3962478229168961,0.4382758008911333,2.0,0.4075742282480148,0.12407507914311805,0.5019477906792494,0.0024054917106427704,0.02006519251668522,0.0009479379851601141,1,1,28600.778197010437,1
177.79024429675846,178.64096097761154,178.215602637185,0.8507166808530826,0.9952378408837618,0.49944067001342773,0.4045223742723465,0.5179542601108551,4.548862695989866,0.4045223742723465,0.10979462414939867,0.49816782772541046,0.004340574145317078,0.039533576246964644,0.001272842288017273,1,1,31760.801023335018,1
180.0,178.0939160715608,180.0,0.8475771717287041,0.9964075798528924,0.4918997506752258,0.4123280001910226,0.5290324648844746,2.0,0.4006728316430928,0.11088579725804296,0.5038363443178444,0.004343928281613961,0.039360413572226256,0.001252120539771233,0,1,31854.00275859867,1
174.49240931966597,179.80091214982406,180.0,0.8527899955820993,1.006712203224712,0.511052163065639,0.40682220528857915,0.509842309398817,2.0,0.4073034133922541,0.10533601833774184,0.4873904242827157,0.004449752337863679,0.04041076616769739,0.0012230980732438773,1,1,31767.55208291751,1
171.98519340994878,168.82303413868814,170.40411377431846,3.1621592712606343,0.9816137702986837,0.5514635890722275,0.4442562907934189,0.3824819475412369,4.926441908010793,0.4442562907934189,0.11193952945542766,0.543914869427681,0.0024144351482391357,0.021569102174942775,0.007548719644546509,1,1,29037.56199121087,1
169.602493411309,170.41922753359142,172.8424077841237,3.161798466215775,0.9712071603327966,0.5525366964346805,0.4407277848490747,0.38570689030319155,2.0,0.4507829955980286,0.11313578133715106,0.5503536453509132,0.002442245038911857,0.021157608620672282,0.007635249589296852,1,1,28839.538155002356,1
171.41767123448454,178.4385960897102,171.4579223413852,3.093989084100863,0.958519449122611,0.5592046401268702,0.43856726832044246,0.3853488825453208,2.0,0.44150574285598526,0.11056449575296964,0.5438254052359076,0.002421033118723766,0.021605978182643034,0.007866366006950062,1,1,29920.498044009335,1
179.24081669486995,177.16870020729766,178.20475845108382,2.0721164875722877,0.9884394831167292,0.5037396103143692,0.4066087007522583,0.5028565227985382,4.591415378109521,0.4066087007522583,0.1097133604413243,0.5026391446590424,0.005468428134918213,0.049842864286731764,0.0011004656553268433,1,1,31756.93593460913,1
179.04417865019659,176.0964737834236,179.2772527146122,2.077148268641566,0.9869561919519416,0.5107238606352587,0.4071841223984787,0.5038096865697487,2.0,0.4086344952178134,0.10927607480975537,0.4971391050201672,0.005540342485968322,0.049927623716143184,0.0010891297596791348,1,1,32171.766558181855,1
179.87781249202354,180.0,177.16913995676617,1.9812067522951005,0.9584026736999595,0.5061489068285577,0.4055037094443743,0.5195868330964634,2.0,0.4108368646280915,0.10943900195981145,0.48728630187575084,0.005539204462051519,0.05187704848065169,0.0011105890432001292,1,1,33059.29954930418,1
169.7367146260905,165.53384977806755,167.63528220207903,4.202864848022955,0.9752389171825238,0.4443967640399933,0.45706190168857574,0.29783299565315247,3.8728988064058503,0.45706190168857574,0.11474525575131278,0.44221560657024384,0.001000434160232544,0.008718740950830972,0.0021811574697494507,1,1,28101.587838970674,1
168.75749501940948,169.489814644897,168.48670806835287,4.17281684105849,0.9766999620770814,0.4443679027703119,0.4531817902655672,0.2991544465999032,2.0,0.4613588094658967,0.115833637898356,0.44867606429597795,0.000999203769410657,0.008726429467015875,0.0021867281623865436,1,1,27807.059774659858,1
175.02447812256338,166.63527835298888,168.38788657747844,4.265305964765124,0.9891594701582502,0.4289615910349967,0.46315781692352653,0.290027933089624,2.0,0.4559163635707189,0.11205721680768113,0.4425207566796893,0.001035238691703082,0.009153535471465378,0.0021872096893112637,1,1,27204.879811826628,1
140.07615896999593,169.28200969379304,154.6790843318945,29.205850723797113,0.8274722117452036,0.4915102571249008,0.46158652007579803,0.5348339676856995,4.290132314156743,0.46158652007579803,0.11456762195958302,0.4968562126159668,0.00512281060218811,0.044714296365471626,0.005345955491065979,1,1,23925.61912975333,1
139.41406021411666,166.90276478320177,152.43450885183992,29.35967084512042,0.809133385336591,0.4788468474594063,0.4589646188525256,0.5263009442314039,2.0,0.46125412439351693,0.11589382273480762,0.4982613172131405,0.005089997976780583,0.044853000954629414,0.00533752781960762,1,0,23441.267030637147,1
141.32556514979595,171.901056866879,150.2366297823941,29.68321956353546,0.8244268889262673,0.49155223518078406,0.4624529285904193,0.5353621846415246,2.0,0.4577289657382089,0.11305136254571169,0.49981466415929127,0.005272706851645232,0.04362425329838968,0.005495276566269407,0,1,24250.30067500052,1
172.93991824148426,173.2057528883635,173.07283556492388,0.2658346468792274,0.9984652089064815,0.4512013643980026,0.4366256147623062,0.34531085193157196,3.776712218808681,0.4366256147623062,0.11946935277486638,0.45184242725372314,0.005644738674163818,0.047248424328547485,0.00064106285572052,1,1,29954.20641048318,1
170.71795874550128,174.29132107902234,173.04878076491318,0.2672670088161321,0.9960712564469638,0.4524355135737942,0.4315725872552091,0.34771131402809263,2.0,0.43299350682290294,0.1195783769399303,0.44552248790100607,0.005752328058347516,0.04747723864747005,0.0006318271791425976,1,1,29829.10357631176,1
172.44741249766236,172.708096770858,167.93184839972437,0.2720205549704562,1.0095990251104558,0.4522018625061909,0.4380923947193908,0.3365205669827064,2.0,0.4367495619667622,0.1208777941983966,0.4796636705848565,0.005592914519444129,0.0475385133267799,0.0006389596659009506,1,1,28670.09596131722,1
171.16215336712978,171.962324113876,171.5622387405029,0.8001707467462325,0.9953468252370423,0.46034109592437744,0.44455328583717346,0.3006713390350342,4.013309625700974,0.44455328583717346,0.11470360845731488,0.45879319310188293,0.004879802465438843,0.04254271100158792,0.0015479028224945068,1,1,29433.60176165331,1
172.67581231591143,169.92977453262196,168.9891344533293,0.7847650394898866,0.9925811587238568,0.45896646974749356,0.44248546956565593,0.3013938579556028,2.0,0.44769395045954,0.11647054360361346,0.45479955209801326,0.004822502742210963,0.04300016074340717,0.0015357421956549307,1,0,29073.0038218176,1
166.8093635470006,168.21849310151867,174.2524563710503,0.8100860880162165,1.0291760026282606,0.4634996535069767,0.42336839685611305,0.2970155884719667,2.0,0.4423863119636113,0.11506482616437162,0.46582198686555787,0.004981851450799375,0.041930984567067654,0.0015629381484501817,1,1,28203.930855145827,1
168.93971650712155,164.84877814649525,166.8942473268084,4.090938360626296,0.9757846263435996,0.4445696920156479,0.45631083846092224,0.2853395789861679,3.8868733397355455,0.45631083846092224,0.11437720068488146,0.442195862531662,0.0017156898975372314,0.015000278790386708,0.002373829483985901,1,1,27853.689790781893,1
168.55059526463202,169.0097665700258,165.60622343444558,4.117249709473065,0.9835605981067111,0.44970751481753646,0.45224885551365684,0.2845272409168209,2.0,0.45624678174303335,0.11405146474796365,0.44345584849707764,0.001713536112924329,0.015284275582635046,0.002353511727115814,1,1,27699.07203372228,1
168.1627231951762,162.97621403971942,176.00469580311255,4.172864452681679,0.9749729238133866,0.44796478145111407,0.43952146211864856,0.28147843228613756,2.0,0.4692752482022407,0.11255105035605467,0.44082508089422257,0.0017701969648301348,0.014638640579324206,0.0024046103006959106,1,1,27976.69635673066,1
162.06055963636626,169.68720707085322,165.87388335360976,7.626647434486955,0.955054670495564,0.49206964671611786,0.42461565136909485,0.5899879634380341,4.291983598232119,0.42461565136909485,0.11464853847969103,0.48924653232097626,0.004762202501296997,0.04153740260841248,0.0028231143951416016,1,1,27514.145178806935,1
161.2814051565156,171.25864158617009,164.48336185078452,7.51714233811517,0.957201805300515,0.48312447145309956,0.4226733729033863,0.5945714261398632,2.0,0.42764855016987025,0.11209232205114897,0.4813195145710006,0.004706029492834456,0.04212822160744887,0.002853592873706618,1,1,27641.271131256395,1
163.49959948381237,171.5024272237869,163.91682778538734,7.570639839535397,0.9589798515889444,0.4955631591569343,0.42974699223571866,0.5857343310420952,2.0,0.4208336895370774,0.11461605619155543,0.485761157872126,0.0048052130617900176,0.04228363670563366,0.0027733537439976813,1,1,28292.507704508927,1
168.85711496210976,165.51555149297894,167.18633322754437,3.3415634691308185,0.9802107037664322,0.5106892883777618,0.4065241366624832,0.47600722312927246,4.143234645790056,0.4065241366624832,0.12325859673351439,0.506727546453476,0.008537113666534424,0.06926181128762726,0.003961741924285889,1,1,27951.270018071507,1
171.6044356118038,164.22784488222,167.58301588487967,3.3180592137919374,0.9887569304587813,0.5033923852785517,0.4040913674079131,0.48158168430553616,2.0,0.4122004151830036,0.12480338187885286,0.5021501384855083,0.0084999216911288,0.06821402459280308,0.003957325784504344,1,1,28145.788153208043,1
170.7097642777375,159.98999535852474,166.4468253383273,3.184136955419839,0.9670979933206466,0.4968188110398834,0.40862638223349756,0.4700327684347022,2.0,0.4001003677837628,0.12719580372359077,0.5199023668452744,0.008388607548896861,0.0700419881614545,0.003920509979670236,1,1,28092.136999396644,1
168.34682886653783,169.12760730301213,168.73721808477498,0.7807784364742929,0.9953834950489459,0.5667538046836853,0.4551660418510437,0.2985953688621521,4.466614871283637,0.4551660418510437,0.1268866515282991,0.561484158039093,4.2378902435302734e-05,0.00033399023399913045,0.005269646644592285,1,1,28472.248766988912,1
166.69787209497127,166.88710002592376,168.39977077749435,0.7835185370512173,0.9772450258412861,0.5755312055568644,0.45302937993844167,0.29952842197495677,2.0,0.4498679934429986,0.12501171626780525,0.5647648168082785,4.2087252018387284e-05,0.00033539839057422134,0.005281720242899007,1,1,28027.22393340273,1
163.29122699546085,169.40517325148267,169.79648216553434,0.7950152852025189,0.999843356433476,0.5886526163758853,0.46292465044373043,0.3057553995392785,2.0,0.4714761908025514,0.12959696686751956,0.5571884128549816,4.323115111865509e-05,0.00033164006837243897,0.005429728099908941,1,1,29623.025505166843,1
165.57602342045251,160.56816839677114,163.07209590861183,5.007855023681373,0.9697549505041273,0.4531480073928833,0.4401737004518509,0.6113347113132477,3.72157517844397,0.4401737004518509,0.12176242200281154,0.4520844668149948,0.004528030753135681,0.03718742349779415,0.0010635405778884888,1,1,26592.508464027494,1
166.4601573233733,159.5353731935746,164.0528979337896,4.923362451218045,0.9669731741090805,0.45487534430004345,0.44145561806970585,0.6121707998011168,2.0,0.4410915281231282,0.12091610262234267,0.44757888580809985,0.0045358896159922455,0.038223235964205626,0.001049361645309118,1,1,26597.948851577417,1
161.03670115165153,157.37050635580678,158.97520405442103,4.982627996146257,0.9440078882740037,0.45472664474683516,0.4442585339133317,0.6363860798284298,2.0,0.44643354553951237,0.11636879826741042,0.45896490937580303,0.004518045391295849,0.036905049980472525,0.001069331025122924,1,1,27248.263399570045,1
171.96155160786546,173.23040408614008,172.59597784700276,1.2688524782746242,0.9926753476967953,0.5531690865755081,0.4350745379924774,0.2989991307258606,4.620063250812702,0.4350745379924774,0.11973192931464774,0.5515517890453339,0.00035309791564941406,0.0029490706252756995,0.0016172975301742554,1,1,29789.371568963066,1
169.55787407771675,174.8999701708761,172.7044909038756,1.2661047457291619,0.993838608421191,0.5483894691580843,0.4377293615985186,0.29184317628462586,2.0,0.4322396129238513,0.12026117330228771,0.5447194853091928,0.000351324690366945,0.0029415025800099692,0.0016074124331636808,1,1,29490.747068179982,1
172.11059509185304,173.93506557614091,174.67061701141526,1.2229946677260302,0.974128445454903,0.5419727458114967,0.42477677692363425,0.2991361610827005,2.0,0.43629853180708966,0.12055320953706757,0.5493257839552546,0.0003503880741012466,0.0029262573300472736,0.00163074757978672,1,0,30428.677680910816,1
175.28068942760203,170.1670019319958,172.7238456797989,5.113687495606229,0.9708257223753197,0.45635606348514557,0.4286937862634659,0.39441652595996857,3.987669963496942,0.4286937862634659,0.11444178371395342,0.45803001523017883,0.002020895481109619,0.01765872057849811,0.0016739517450332642,1,1,29833.526866418986,1
177.14322612142965,169.1609398438548,173.1849001474725,5.127242703956536,0.977734356044747,0.4533883759929198,0.4306410242915628,0.39686680309934824,2.0,0.424237976496557,0.11723436998286557,0.45848973623160755,0.0019910240168778412,0.017567922084700604,0.0016785753773757256,1,1,29311.578074405286,1
177.11317258909662,175.74268080248697,173.44796714023468,5.259494447537779,0.9582798521167036,0.4582017977384501,0.4345635912947288,0.3761052897946287,2.0,0.43579010447587097,0.11381044533155428,0.45397834777331086,0.002074148107646041,0.017578401096108337,0.0017079244764067782,1,1,29770.864668230268,1
172.3132237312445,169.7407356805512,171.02697970589787,2.572488050693295,0.9850708611040463,0.5448371469974518,0.45082227885723114,0.37866300344467163,4.692914590889191,0.45082227885723114,0.11609781862537981,0.5368789434432983,0.0013084560632705688,0.011270289819076162,0.007958203554153442,1,1,29250.227787321604,1
172.14246338106,170.1386201622947,169.72852365002075,2.5750703032672675,1.0007755002367735,0.5506523309427342,0.44558109897083054,0.3773398346637904,2.0,0.44502644341423814,0.11493609508398123,0.5492075037911613,0.0013201734867592902,0.011404646324246542,0.00802742735983622,1,1,29196.00012737291,1
175.60144952999227,165.66099809764825,168.3619603822467,2.562984230493027,0.9504860847186807,0.5549892622555712,0.45371538839287223,0.3752186622632253,2.0,0.4441222500009685,0.11662292531844753,0.543426435498911,0.001325264523518703,0.010816418056802349,0.007770110424564116,1,1,28841.233826028205,1
